frame,agent_id,x,y
100,4,11.9584,10.2822
100,5,9.94636,16.132
100,6,10.6537,4.95251
100,7,3.614,2.7251
100,8,17.0927,9.62406
100,9,3.22928,17.6319
101,0,5.26221,13.4709
101,1,15.1464,14.659
101,2,16.7977,4.20257
101,3,3.91323,8.49808
101,4,11.959,10.2847
101,5,9.95892,16.149
101,6,10.6515,4.95571
101,7,3.61963,2.71865
101,8,17.0957,9.62266
101,9,3.2127,17.62
102,0,5.28866,13.4675
102,1,15.1524,14.6582
102,2,16.7996,4.20142
102,3,3.88642,8.50642
102,4,11.9598,10.2873
102,5,9.97169,16.1657
102,6,10.6493,4.95907
102,7,3.62522,2.71266
102,8,17.0986,9.62115
102,9,3.19667,17.6078
103,0,5.31556,13.4638
103,1,15.1587,14.6574
103,2,16.8012,4.20015
103,3,3.86045,8.51508
103,4,11.9608,10.29
103,5,9.98466,16.1822
103,6,10.647,4.96258
103,7,3.63077,2.70712
103,8,17.1012,9.61951
103,9,3.18118,17.5952
104,0,5.34294,13.4597
104,1,15.1652,14.6567
104,2,16.8025,4.19876
104,3,3.83531,8.52405
104,4,11.9619,10.2928
104,5,9.99786,16.1985
104,6,10.6447,4.96624
104,7,3.63627,2.702
104,8,17.1038,9.61775
104,9,3.16619,17.5824
105,0,5.37081,13.4554
105,1,15.1718,14.656
105,2,16.8037,4.19725
105,3,3.81094,8.53335
105,4,11.9633,10.2956
105,5,10.0113,16.2146
105,6,10.6424,4.97002
105,7,3.6417,2.6973
105,8,17.1062,9.61588
105,9,3.15167,17.5692
106,0,5.39922,13.4509
106,1,15.1787,14.6553
106,2,16.8046,4.19563
106,3,3.78732,8.54299
106,4,11.9649,10.2985
106,5,10.025,16.2306
106,6,10.64,4.97392
106,7,3.64705,2.693
106,8,17.1084,9.6139
106,9,3.13762,17.5556
107,0,5.42821,13.446
107,1,15.1859,14.6546
107,2,16.8054,4.1939
107,3,3.76441,8.55299
107,4,11.9667,10.3013
107,5,10.0389,16.2465
107,6,10.6377,4.97792
107,7,3.65233,2.68909
107,8,17.1106,9.61181
107,9,3.124,17.5418
108,0,5.45782,13.4408
108,1,15.1932,14.6539
108,2,16.806,4.19206
108,3,3.74216,8.56335
108,4,11.9687,10.3043
108,5,10.053,16.2623
108,6,10.6354,4.98202
108,7,3.65752,2.68556
108,8,17.1127,9.60962
108,9,3.1108,17.5275
109,0,5.4881,13.4354
109,1,15.2007,14.6533
109,2,16.8064,4.19011
109,3,3.72056,8.5741
109,4,11.9709,10.3072
109,5,10.0675,16.278
109,6,10.633,4.98621
109,7,3.66261,2.68239
109,8,17.1146,9.60732
109,9,3.09798,17.5129
110,0,5.51911,13.4297
110,1,15.2084,14.6526
110,2,16.8066,4.18807
110,3,3.69955,8.58526
110,4,11.9734,10.3101
110,5,10.0822,16.2936
110,6,10.6306,4.99047
110,7,3.6676,2.67958
110,8,17.1165,9.60491
110,9,3.08554,17.4979
111,0,5.55093,13.4236
111,1,15.2164,14.6519
111,2,16.8067,4.18593
111,3,3.67912,8.59685
111,4,11.9761,10.313
111,5,10.0973,16.3093
111,6,10.6283,4.99481
111,7,3.67249,2.67711
111,8,17.1184,9.60241
111,9,3.07344,17.4825
112,0,5.58361,13.4173
112,1,15.2246,14.6512
112,2,16.8066,4.18369
112,3,3.65924,8.60891
112,4,11.9791,10.3159
112,5,10.1126,16.3249
112,6,10.6259,4.99921
112,7,3.67727,2.67498
112,8,17.1201,9.5998
112,9,3.06168,17.4666
113,0,5.61717,13.4106
113,1,15.233,14.6505
113,2,16.8064,4.18135
113,3,3.63988,8.62145
113,4,11.9823,10.3188
113,5,10.1283,16.3406
113,6,10.6235,5.00367
113,7,3.68194,2.67318
113,8,17.1218,9.59709
113,9,3.05025,17.4504
114,0,5.65148,13.4036
114,1,15.2416,14.6498
114,2,16.8061,4.17892
114,3,3.62108,8.6344
114,4,11.9858,10.3217
114,5,10.1443,16.3564
114,6,10.6211,5.00818
114,7,3.6865,2.67169
114,8,17.1235,9.59429
114,9,3.03922,17.4338
115,0,5.68639,13.3963
115,1,15.2505,14.6491
115,2,16.8057,4.1764
115,3,3.60286,8.64772
115,4,11.9896,10.3245
115,5,10.1606,16.3721
115,6,10.6188,5.01274
115,7,3.69093,2.67051
115,8,17.1251,9.59138
115,9,3.02863,17.4169
116,0,5.72181,13.3887
116,1,15.2596,14.6484
116,2,16.8052,4.17379
116,3,3.58525,8.66138
116,4,11.9936,10.3272
116,5,10.1771,16.3878
116,6,10.6164,5.01735
116,7,3.69525,2.66964
116,8,17.1267,9.58838
116,9,3.01853,17.4
117,0,5.75762,13.3808
117,1,15.2688,14.6476
117,2,16.8045,4.17108
117,3,3.56826,8.67531
117,4,11.998,10.3299
117,5,10.1937,16.4035
117,6,10.614,5.02199
117,7,3.69944,2.66906
117,8,17.1283,9.58529
117,9,3.00896,17.3829
118,0,5.79372,13.3727
118,1,15.2783,14.6469
118,2,16.8038,4.16829
118,3,3.55192,8.6895
118,4,12.0026,10.3326
118,5,10.2104,16.419
118,6,10.6117,5.02666
118,7,3.7035,2.66875
118,8,17.1299,9.58211
118,9,2.99993,17.3659
119,0,5.83002,13.3644
119,1,15.2879,14.6461
119,2,16.8029,4.16542
119,3,3.53622,8.70389
119,4,12.0075,10.3352
119,5,10.2273,16.4345
119,6,10.6093,5.03136
119,7,3.70744,2.66872
119,8,17.1315,9.57884
119,9,2.99148,17.3489
120,0,5.86644,13.356
120,1,15.2976,14.6454
120,2,16.802,4.16247
120,3,3.52117,8.71845
120,4,12.0126,10.3377
120,5,10.2442,16.4497
120,6,10.607,5.03607
120,7,3.71125,2.66894
120,8,17.133,9.57551
120,9,2.98361,17.332
121,0,5.90288,13.3473
121,1,15.3075,14.6446
121,2,16.801,4.15945
121,3,3.50679,8.73317
121,4,12.0181,10.3401
121,5,10.2611,16.4648
121,6,10.6046,5.0408
121,7,3.71492,2.66942
121,8,17.1346,9.57211
121,9,2.97634,17.3154
122,0,5.93927,13.3385
122,1,15.3175,14.6439
122,2,16.8,4.15636
122,3,3.49307,8.74799
122,4,12.0238,10.3424
122,5,10.2779,16.4796
122,6,10.6023,5.04552
122,7,3.71847,2.67012
122,8,17.1361,9.56865
122,9,2.96967,17.2989
123,0,5.97554,13.3296
123,1,15.3276,14.6431
123,2,16.7988,4.15321
123,3,3.48001,8.76291
123,4,12.0298,10.3447
123,5,10.2948,16.4941
123,6,10.6001,5.05025
123,7,3.72188,2.67106
123,8,17.1376,9.56513
123,9,2.9636,17.2828
124,0,6.01164,13.3206
124,1,15.3377,14.6424
124,2,16.7976,4.15
124,3,3.46759,8.77788
124,4,12.036,10.3468
124,5,10.3116,16.5083
124,6,10.5978,5.05496
124,7,3.72516,2.6722
124,8,17.1392,9.56157
124,9,2.95813,17.2669
125,0,6.04739,13.3117
125,1,15.3479,14.6416
125,2,16.7964,4.14675
125,3,3.45583,8.7929
125,4,12.0425,10.3489
125,5,10.3282,16.5222
125,6,10.5956,5.05966
125,7,3.7283,2.67355
125,8,17.1407,9.55798
125,9,2.95335,17.2513
126,0,6.08206,13.3036
126,1,15.3582,14.6409
126,2,16.7951,4.14346
126,3,3.4447,8.80795
126,4,12.0492,10.3508
126,5,10.3448,16.5358
126,6,10.5934,5.06433
126,7,3.73132,2.67508
126,8,17.1423,9.55435
126,9,2.94993,17.235
127,0,6.11567,13.2964
127,1,15.3685,14.6401
127,2,16.7937,4.14013
127,3,3.43423,8.82303
127,4,12.0561,10.3526
127,5,10.3613,16.549
127,6,10.5912,5.06898
127,7,3.7342,2.6768
127,8,17.1438,9.5507
127,9,2.94776,17.2183
128,0,6.14826,13.2897
128,1,15.3789,14.6394
128,2,16.7923,4.13677
128,3,3.42445,8.83816
128,4,12.0632,10.3544
128,5,10.3776,16.5618
128,6,10.5891,5.07358
128,7,3.73695,2.67868
128,8,17.1454,9.54703
128,9,2.9467,17.2013
129,0,6.17987,13.2836
129,1,15.3892,14.6386
129,2,16.7909,4.1334
129,3,3.41535,8.8533
129,4,12.0704,10.356
129,5,10.3937,16.5742
129,6,10.587,5.07815
129,7,3.73957,2.68073
129,8,17.1469,9.54335
129,9,2.94665,17.1842
130,0,6.21056,13.278
130,1,15.3996,14.6378
130,2,16.7894,4.13
130,3,3.40691,8.86845
130,4,12.0778,10.3576
130,5,10.4096,16.5862
130,6,10.5849,5.08268
130,7,3.74206,2.68293
130,8,17.1485,9.53965
130,9,2.9475,17.1671
131,0,6.24035,13.2727
131,1,15.4099,14.637
131,2,16.7879,4.1266
131,3,3.39913,8.88358
131,4,12.0853,10.359
131,5,10.4253,16.5977
131,6,10.5829,5.08716
131,7,3.74441,2.68526
131,8,17.1501,9.53595
131,9,2.94917,17.1501
132,0,6.2693,13.2678
132,1,15.4203,14.6363
132,2,16.7864,4.12318
132,3,3.39197,8.89866
132,4,12.0928,10.3604
132,5,10.4408,16.6089
132,6,10.5809,5.09159
132,7,3.74664,2.68774
132,8,17.1517,9.53225
132,9,2.95156,17.1333
133,0,6.29744,13.2632
133,1,15.4305,14.6355
133,2,16.7848,4.11977
133,3,3.38542,8.91366
133,4,12.1005,10.3617
133,5,10.4561,16.6196
133,6,10.579,5.09596
133,7,3.74875,2.69033
133,8,17.1533,9.52855
133,9,2.95459,17.1168
134,0,6.3248,13.2589
134,1,15.4408,14.6347
134,2,16.7832,4.11636
134,3,3.37944,8.92856
134,4,12.1082,10.363
134,5,10.4712,16.6298
134,6,10.5771,5.10028
134,7,3.75073,2.69304
134,8,17.1549,9.52486
134,9,2.95821,17.1007
135,0,6.35141,13.2548
135,1,15.4509,14.6338
135,2,16.7816,4.11295
135,3,3.374,8.94334
135,4,12.1159,10.3641
135,5,10.4861,16.6397
135,6,10.5753,5.10454
135,7,3.75258,2.69585
135,8,17.1565,9.52118
135,9,2.96233,17.0849
136,0,6.3773,13.251
136,1,15.4611,14.633
136,2,16.78,4.10955
136,3,3.36908,8.95798
136,4,12.1237,10.3652
136,5,10.5007,16.6491
136,6,10.5735,5.10874
136,7,3.75432,2.69877
136,8,17.1582,9.51751
136,9,2.96692,17.0695
137,0,6.40248,13.2473
137,1,15.4711,14.6321
137,2,16.7784,4.10616
137,3,3.36464,8.97246
137,4,12.1315,10.3662
137,5,10.5152,16.6582
137,6,10.5718,5.11287
137,7,3.75594,2.70176
137,8,17.1598,9.51386
137,9,2.97191,17.0546
138,0,6.427,13.2439
138,1,15.4811,14.6313
138,2,16.7768,4.10278
138,3,3.36065,8.98676
138,4,12.1393,10.3671
138,5,10.5294,16.6668
138,6,10.5701,5.11693
138,7,3.75745,2.70484
138,8,17.1614,9.51022
138,9,2.97725,17.0402
139,0,6.45086,13.2406
139,1,15.491,14.6304
139,2,16.7752,4.09942
139,3,3.3571,9.00088
139,4,12.1472,10.368
139,5,10.5434,16.6751
139,6,10.5684,5.12093
139,7,3.75885,2.70799
139,8,17.1631,9.50659
139,9,2.98292,17.0262
140,0,6.47408,13.2374
140,1,15.5009,14.6294
140,2,16.7736,4.09608
140,3,3.35394,9.01479
140,4,12.155,10.3687
140,5,10.5572,16.683
140,6,10.5669,5.12486
140,7,3.76014,2.7112
140,8,17.1647,9.50299
140,9,2.98886,17.0127
141,0,6.49668,13.2345
141,1,15.5106,14.6285
141,2,16.7719,4.09276
141,3,3.35115,9.02849
141,4,12.1628,10.3694
141,5,10.5707,16.6905
141,6,10.5653,5.12871
141,7,3.76133,2.71446
141,8,17.1664,9.49941
141,9,2.99504,16.9997
142,0,6.51869,13.2316
142,1,15.5203,14.6276
142,2,16.7703,4.08947
142,3,3.3487,9.04198
142,4,12.1707,10.3701
142,5,10.5841,16.6977
142,6,10.5638,5.13249
142,7,3.76242,2.71778
142,8,17.168,9.49585
142,9,3.00144,16.9872
143,0,6.54011,13.2289
143,1,15.5299,14.6266
143,2,16.7687,4.08619
143,3,3.34658,9.05524
143,4,12.1785,10.3707
143,5,10.5972,16.7046
143,6,10.5624,5.1362
143,7,3.76341,2.72113
143,8,17.1697,9.49231
143,9,3.00802,16.9751
144,0,6.56096,13.2264
144,1,15.5394,14.6256
144,2,16.7671,4.08294
144,3,3.34475,9.06827
144,4,12.1862,10.3712
144,5,10.6102,16.7112
144,6,10.561,5.13984
144,7,3.76432,2.72451
144,8,17.1714,9.4888
144,9,3.01475,16.9636
145,0,6.58126,13.224
145,1,15.5488,14.6246
145,2,16.7655,4.07971
145,3,3.3432,9.08107
145,4,12.1939,10.3716
145,5,10.623,16.7175
145,6,10.5596,5.1434
145,7,3.76514,2.72792
145,8,17.1731,9.48531
145,9,3.02162,16.9525
146,0,6.60102,13.2217
146,1,15.5581,14.6236
146,2,16.7639,4.07651
146,3,3.3419,9.09364
146,4,12.2016,10.372
146,5,10.6355,16.7235
146,6,10.5583,5.14689
146,7,3.76587,2.73135
146,8,17.1748,9.48185
146,9,3.0286,16.9419
147,0,6.62026,13.2195
147,1,15.5674,14.6225
147,2,16.7623,4.07333
147,3,3.34084,9.10598
147,4,12.2093,10.3723
147,5,10.6479,16.7292
147,6,10.5571,5.1503
147,7,3.76653,2.73479
147,8,17.1764,9.47841
147,9,3.03568,16.9317
148,0,6.63899,13.2174
148,1,15.5765,14.6214
148,2,16.7607,4.07018
148,3,3.33999,9.11808
148,4,12.2169,10.3726
148,5,10.66,16.7346
148,6,10.5559,5.15364
148,7,3.76711,2.73824
148,8,17.1781,9.47499
148,9,3.04282,16.9219
149,0,6.65722,13.2155
149,1,15.5855,14.6203
149,2,16.7592,4.06706
149,3,3.33935,9.12995
149,4,12.2244,10.3728
149,5,10.672,16.7398
149,6,10.5547,5.1569
149,7,3.76762,2.7417
149,8,17.1798,9.4716
149,9,3.05002,16.9126
150,0,6.67497,13.2137
150,1,15.5944,14.6192
150,2,16.7576,4.06396
150,3,3.3389,9.14159
150,4,12.2319,10.373
150,5,10.6838,16.7448
150,6,10.5536,5.16009
150,7,3.76807,2.74515
150,8,17.1815,9.46823
150,9,3.05726,16.9037
151,0,6.69225,13.2119
151,1,15.6033,14.6181
151,2,16.7561,4.06089
151,3,3.33863,9.153
151,4,12.2393,10.3731
151,5,10.6954,16.7495
151,6,10.5525,5.1632
151,7,3.76845,2.7486
151,8,17.1832,9.4649
151,9,3.06453,16.8952
152,0,6.70906,13.2103
152,1,15.612,14.6169
152,2,16.7546,4.05785
152,3,3.33852,9.16419
152,4,12.2466,10.3732
152,5,10.7068,16.7541
152,6,10.5515,5.16623
152,7,3.76877,2.75205
152,8,17.1849,9.46158
152,9,3.07181,16.8871
153,0,6.72543,13.2088
153,1,15.6206,14.6157
153,2,16.7531,4.05483
153,3,3.33856,9.17515
153,4,12.2539,10.3732
153,5,10.7181,16.7584
153,6,10.5505,5.16918
153,7,3.76903,2.75547
153,8,17.1866,9.45829
153,9,3.07908,16.8794
154,0,6.74137,13.2074
154,1,15.6291,14.6145
154,2,16.7517,4.05184
154,3,3.33875,9.18589
154,4,12.261,10.3732
154,5,10.7291,16.7625
154,6,10.5495,5.17205
154,7,3.76924,2.75889
154,8,17.1883,9.45503
154,9,3.08635,16.872
155,0,6.75689,13.2062
155,1,15.6375,14.6133
155,2,16.7502,4.04888
155,3,3.33906,9.19642
155,4,12.2681,10.3731
155,5,10.74,16.7664
155,6,10.5486,5.17485
155,7,3.7694,2.76228
155,8,17.19,9.45179
155,9,3.09359,16.865
156,0,6.77199,13.205
156,1,15.6457,14.6121
156,2,16.7488,4.04595
156,3,3.3395,9.20673
156,4,12.2751,10.373
156,5,10.7507,16.7702
156,6,10.5478,5.17756
156,7,3.7695,2.76565
156,8,17.1917,9.44857
156,9,3.1008,16.8583
157,0,6.78669,13.2039
157,1,15.6539,14.6108
157,2,16.7474,4.04304
157,3,3.34004,9.21683
157,4,12.282,10.3729
157,5,10.7613,16.7738
157,6,10.547,5.18021
157,7,3.76957,2.769
157,8,17.1934,9.44538
157,9,3.10797,16.8519
158,0,6.80101,13.2029
158,1,15.662,14.6095
158,2,16.746,4.04015
158,3,3.34069,9.22674
158,4,12.2888,10.3727
158,5,10.7717,16.7772
158,6,10.5462,5.18277
158,7,3.76959,2.77233
158,8,17.1951,9.44221
158,9,3.11509,16.8459
159,0,6.81496,13.202
159,1,15.6699,14.6082
159,2,16.7446,4.03729
159,3,3.34144,9.23644
159,4,12.2956,10.3725
159,5,10.7819,16.7805
159,6,10.5454,5.18526
159,7,3.76957,2.77562
159,8,17.1968,9.43907
159,9,3.12215,16.8401
160,0,6.82853,13.2012
160,1,15.6777,14.6068
160,2,16.7433,4.03446
160,3,3.34227,9.24594
160,4,12.3022,10.3722
160,5,10.792,16.7836
160,6,10.5447,5.18768
160,7,3.76952,2.77888
160,8,17.1985,9.43594
160,9,3.12916,16.8347
161,0,6.84176,13.2005
161,1,15.6855,14.6055
161,2,16.742,4.03165
161,3,3.34318,9.25525
161,4,12.3087,10.3719
161,5,10.8019,16.7866
161,6,10.5441,5.19003
161,7,3.76943,2.78212
161,8,17.2002,9.43285
161,9,3.13609,16.8295
162,0,6.85463,13.1998
162,1,15.6931,14.6041
162,2,16.7407,4.02886
162,3,3.34416,9.26438
162,4,12.3151,10.3716
162,5,10.8117,16.7895
162,6,10.5434,5.19231
162,7,3.7693,2.78532
162,8,17.2019,9.42977
162,9,3.14296,16.8246
163,0,6.86718,13.1993
163,1,15.7006,14.6027
163,2,16.7394,4.0261
163,3,3.34521,9.27332
163,4,12.3215,10.3713
163,5,10.8213,16.7923
163,6,10.5428,5.19451
163,7,3.76915,2.78848
163,8,17.2035,9.42672
163,9,3.14975,16.8199
164,0,6.8794,13.1988
164,1,15.7079,14.6013
164,2,16.7382,4.02336
164,3,3.34632,9.28208
164,4,12.3277,10.3709
164,5,10.8307,16.7949
164,6,10.5423,5.19665
164,7,3.76896,2.79162
164,8,17.2052,9.42369
164,9,3.15645,16.8155
165,0,6.8913,13.1985
165,1,15.7152,14.5999
165,2,16.737,4.02065
165,3,3.34749,9.29067
165,4,12.3338,10.3705
165,5,10.84,16.7974
165,6,10.5417,5.19872
165,7,3.76875,2.79471
165,8,17.2068,9.42069
165,9,3.16307,16.8114
166,0,6.90291,13.1982
166,1,15.7224,14.5984
166,2,16.7358,4.01796
166,3,3.34871,9.29909
166,4,12.3398,10.37
166,5,10.8492,16.7999
166,6,10.5412,5.20072
166,7,3.76852,2.79777
166,8,17.2085,9.4177
166,9,3.16961,16.8074
167,0,6.91421,13.1979
167,1,15.7294,14.597
167,2,16.7346,4.01529
167,3,3.34997,9.30734
167,4,12.3457,10.3696
167,5,10.8582,16.8022
167,6,10.5407,5.20266
167,7,3.76826,2.80079
167,8,17.2101,9.41474
167,9,3.17606,16.8037
168,0,6.92523,13.1978
168,1,15.7364,14.5955
168,2,16.7334,4.01264
168,3,3.35128,9.31543
168,4,12.3516,10.3691
168,5,10.8671,16.8045
168,6,10.5403,5.20454
168,7,3.76798,2.80377
168,8,17.2117,9.4118
168,9,3.18241,16.8002
169,0,6.93596,13.1977
169,1,15.7432,14.594
169,2,16.7323,4.01002
169,3,3.35262,9.32336
169,4,12.3573,10.3686
169,5,10.8759,16.8066
169,6,10.5399,5.20636
169,7,3.76768,2.80672
169,8,17.2133,9.40888
169,9,3.18867,16.7968
170,0,6.94643,13.1977
170,1,15.75,14.5925
170,2,16.7312,4.00742
170,3,3.35399,9.33113
170,4,12.3629,10.3681
170,5,10.8845,16.8087
170,6,10.5394,5.20811
170,7,3.76736,2.80962
170,8,17.2149,9.40599
170,9,3.19483,16.7937
171,0,6.95664,13.1977
171,1,15.7566,14.591
171,2,16.7301,4.00484
171,3,3.3554,9.33876
171,4,12.3684,10.3676
171,5,10.8929,16.8107
171,6,10.5391,5.20981
171,7,3.76703,2.81249
171,8,17.2165,9.40312
171,9,3.2009,16.7907
172,0,6.96658,13.1978
172,1,15.7631,14.5895
172,2,16.729,4.00228
172,3,3.35683,9.34624
172,4,12.3738,10.367
172,5,10.9013,16.8126
172,6,10.5387,5.21145
172,7,3.76667,2.81532
172,8,17.2181,9.40027
172,9,3.20687,16.7879
173,0,6.97629,13.198
173,1,15.7695,14.5879
173,2,16.728,3.99974
173,3,3.35829,9.35358
173,4,12.3791,10.3664
173,5,10.9095,16.8145
173,6,10.5384,5.21304
173,7,3.76631,2.81811
173,8,17.2196,9.39744
173,9,3.21274,16.7853
174,0,6.98575,13.1983
174,1,15.7758,14.5864
174,2,16.727,3.99723
174,3,3.35977,9.36077
174,4,12.3844,10.3658
174,5,10.9176,16.8163
174,6,10.538,5.21457
174,7,3.76593,2.82086
174,8,17.2212,9.39463
174,9,3.21851,16.7828
175,0,6.99498,13.1985
175,1,15.782,14.5848
175,2,16.726,3.99473
175,3,3.36126,9.36783
175,4,12.3895,10.3652
175,5,10.9256,16.818
175,6,10.5377,5.21605
175,7,3.76553,2.82357
175,8,17.2227,9.39185
175,9,3.22418,16.7805
176,0,7.00398,13.1989
176,1,15.7881,14.5833
176,2,16.725,3.99226
176,3,3.36278,9.37476
176,4,12.3945,10.3646
176,5,10.9334,16.8197
176,6,10.5374,5.21747
176,7,3.76513,2.82625
176,8,17.2242,9.38908
176,9,3.22975,16.7783
177,0,7.01276,13.1993
177,1,15.7941,14.5817
177,2,16.724,3.98981
177,3,3.3643,9.38156
177,4,12.3994,10.364
177,5,10.9411,16.8213
177,6,10.5372,5.21885
177,7,3.76471,2.82888
177,8,17.2257,9.38634
177,9,3.23523,16.7763
178,0,7.02133,13.1997
178,1,15.8,14.5801
178,2,16.7231,3.98737
178,3,3.36584,9.38824
178,4,12.4042,10.3634
178,5,10.9487,16.8229
178,6,10.5369,5.22018
178,7,3.76428,2.83148
178,8,17.2272,9.38362
178,9,3.2406,16.7744
179,0,7.0297,13.2002
179,1,15.8059,14.5786
179,2,16.7222,3.98496
179,3,3.36739,9.39479
179,4,12.409,10.3627
179,5,10.9562,16.8244
179,6,10.5367,5.22146
179,7,3.76385,2.83404
179,8,17.2287,9.38092
179,9,3.24588,16.7726
180,0,7.03786,13.2008
180,1,15.8116,14.577
180,2,16.7213,3.98257
180,3,3.36894,9.40123
180,4,12.4136,10.3621
180,5,10.9636,16.8259
180,6,10.5364,5.22269
180,7,3.76341,2.83656
180,8,17.2301,9.37825
180,9,3.25105,16.7709
181,0,7.04583,13.2014
181,1,15.8172,14.5754
181,2,16.7204,3.9802
181,3,3.3705,9.40754
181,4,12.4182,10.3614
181,5,10.9708,16.8274
181,6,10.5362,5.22388
181,7,3.76295,2.83904
181,8,17.2315,9.37559
181,9,3.25613,16.7693
182,0,7.05361,13.202
182,1,15.8227,14.5738
182,2,16.7195,3.97785
182,3,3.37207,9.41374
182,4,12.4226,10.3607
182,5,10.978,16.8287
182,6,10.536,5.22503
182,7,3.7625,2.84149
182,8,17.2329,9.37296
182,9,3.26112,16.7679
183,0,7.0612,13.2027
183,1,15.8281,14.5722
183,2,16.7187,3.97552
183,3,3.37364,9.41984
183,4,12.427,10.3601
183,5,10.985,16.8301
183,6,10.5358,5.22614
183,7,3.76203,2.8439
183,8,17.2343,9.37035
183,9,3.266,16.7665
184,0,7.06862,13.2034
184,1,15.8335,14.5706
184,2,16.7179,3.9732
184,3,3.37521,9.42582
184,4,12.4313,10.3594
184,5,10.992,16.8314
184,6,10.5356,5.2272
184,7,3.76156,2.84628
184,8,17.2357,9.36776
184,9,3.27079,16.7653
185,0,7.07586,13.2042
185,1,15.8387,14.569
185,2,16.717,3.97091
185,3,3.37678,9.4317
185,4,12.4355,10.3587
185,5,10.9988,16.8327
185,6,10.5355,5.22823
185,7,3.76109,2.84861
185,8,17.2371,9.36519
185,9,3.27549,16.7641
186,0,7.08293,13.205
186,1,15.8439,14.5674
186,2,16.7163,3.96864
186,3,3.37836,9.43748
186,4,12.4396,10.358
186,5,11.0055,16.8339
186,6,10.5353,5.22921
186,7,3.76061,2.85092
186,8,17.2384,9.36265
186,9,3.2801,16.763
187,0,7.08984,13.2058
187,1,15.849,14.5658
187,2,16.7155,3.96639
187,3,3.37993,9.44315
187,4,12.4436,10.3573
187,5,11.0121,16.8352
187,6,10.5351,5.23016
187,7,3.76012,2.85319
187,8,17.2397,9.36012
187,9,3.28461,16.762
188,0,7.09659,13.2067
188,1,15.8539,14.5642
188,2,16.7147,3.96416
188,3,3.3815,9.44873
188,4,12.4475,10.3566
188,5,11.0187,16.8364
188,6,10.535,5.23108
188,7,3.75963,2.85542
188,8,17.241,9.35762
188,9,3.28903,16.7611
189,0,7.10319,13.2076
189,1,15.8588,14.5626
189,2,16.714,3.96194
189,3,3.38306,9.45421
189,4,12.4514,10.3559
189,5,11.0251,16.8375
189,6,10.5348,5.23196
189,7,3.75914,2.85762
189,8,17.2423,9.35513
189,9,3.29336,16.7603
190,0,7.10964,13.2086
190,1,15.8637,14.561
190,2,16.7132,3.95975
190,3,3.38463,9.4596
190,4,12.4551,10.3552
190,5,11.0314,16.8386
190,6,10.5347,5.23281
190,7,3.75865,2.85979
190,8,17.2436,9.35267
190,9,3.2976,16.7595
191,0,7.11594,13.2095
191,1,15.8684,14.5594
191,2,16.7125,3.95757
191,3,3.38618,9.4649
191,4,12.4588,10.3544
191,5,11.0376,16.8398
191,6,10.5346,5.23362
191,7,3.75815,2.86192
191,8,17.2448,9.35023
191,9,3.30176,16.7588
192,0,7.1221,13.2105
192,1,15.873,14.5578
192,2,16.7118,3.95542
192,3,3.38774,9.4701
192,4,12.4624,10.3537
192,5,11.0438,16.8408
192,6,10.5344,5.2344
192,7,3.75765,2.86402
192,8,17.246,9.34782
192,9,3.30583,16.7582
193,0,7.12812,13.2115
193,1,15.8776,14.5562
193,2,16.7111,3.95328
193,3,3.38929,9.47523
193,4,12.466,10.353
193,5,11.0498,16.8419
193,6,10.5343,5.23515
193,7,3.75715,2.86609
193,8,17.2472,9.34542
193,9,3.30982,16.7576
194,0,7.13401,13.2126
194,1,15.8821,14.5546
194,2,16.7105,3.95116
194,3,3.39083,9.48026
194,4,12.4694,10.3523
194,5,11.0558,16.8429
194,6,10.5342,5.23588
194,7,3.75665,2.86813
194,8,17.2484,9.34304
194,9,3.31372,16.7571
195,0,7.13976,13.2137
195,1,15.8865,14.553
195,2,16.7098,3.94906
195,3,3.39236,9.48521
195,4,12.4728,10.3516
195,5,11.0616,16.844
195,6,10.5341,5.23657
195,7,3.75614,2.87014
195,8,17.2496,9.34069
195,9,3.31754,16.7566
196,0,7.14539,13.2148
196,1,15.8909,14.5514
196,2,16.7091,3.94698
196,3,3.39389,9.49009
196,4,12.4761,10.3509
196,5,11.0674,16.845
196,6,10.534,5.23724
196,7,3.75564,2.87212
196,8,17.2507,9.33836
196,9,3.32128,16.7562
197,0,7.1509,13.2159
197,1,15.8951,14.5498
197,2,16.7085,3.94492
197,3,3.39541,9.49488
197,4,12.4794,10.3502
197,5,11.0731,16.8459
197,6,10.5338,5.23788
197,7,3.75513,2.87407
197,8,17.2519,9.33604
197,9,3.32494,16.7558
198,0,7.15628,13.217
198,1,15.8993,14.5483
198,2,16.7079,3.94288
198,3,3.39692,9.49959
198,4,12.4825,10.3495
198,5,11.0787,16.8469
198,6,10.5337,5.23849
198,7,3.75463,2.87598
198,8,17.253,9.33375
198,9,3.32852,16.7555
199,0,7.16155,13.2182
199,1,15.9034,14.5467
199,2,16.7073,3.94086
199,3,3.39843,9.50423
199,4,12.4856,10.3488
199,5,11.0842,16.8479
199,6,10.5336,5.23908
199,7,3.75412,2.87787
199,8,17.2541,9.33148
199,9,3.33203,16.7553
200,0,7.16671,13.2194
200,1,15.9075,14.5451
200,2,16.7067,3.93885
200,3,3.39992,9.5088
200,4,12.4887,10.3481
200,5,11.0897,16.8488
200,6,10.5335,5.23964
200,7,3.75361,2.87973
200,8,17.2552,9.32923
200,9,3.33546,16.7551
201,0,7.17175,13.2206
201,1,15.9114,14.5436
